match_id,surface,tourney_date,stat_name,side,value
145,Hard,2023-01-16,breakPointsSaved,Loser,0.4117647058823529
146,Hard,2023-01-16,aces,Winner,0.2857142857142857
146,Hard,2023-01-16,aces,Loser,0.07142857142857142
146,Hard,2023-01-16,doubleFaults,Winner,0.07142857142857142
146,Hard,2023-01-16,doubleFaults,Loser,0.2857142857142857
146,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.642857142857143
146,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.4285714285714284
146,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2857142857142858
146,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.7857142857142857
146,Hard,2023-01-16,breakPointsSaved,Winner,0.14285714285714285
146,Hard,2023-01-16,breakPointsSaved,Loser,0.42857142857142855
147,Hard,2023-01-16,aces,Winner,0.6923076923076923
147,Hard,2023-01-16,aces,Loser,0.3333333333333333
147,Hard,2023-01-16,doubleFaults,Winner,0.07692307692307693
147,Hard,2023-01-16,doubleFaults,Loser,0.08333333333333333
147,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.0
147,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.1666666666666665
147,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2307692307692308
147,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.1666666666666667
147,Hard,2023-01-16,breakPointsSaved,Winner,0.23076923076923078
147,Hard,2023-01-16,breakPointsSaved,Loser,0.3333333333333333
148,Hard,2023-01-16,aces,Winner,1.6
148,Hard,2023-01-16,aces,Loser,0.45
148,Hard,2023-01-16,doubleFaults,Winner,0.1
148,Hard,2023-01-16,doubleFaults,Loser,0.55
148,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.8
148,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.5
148,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.0
148,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.3
148,Hard,2023-01-16,breakPointsSaved,Winner,0.1
148,Hard,2023-01-16,breakPointsSaved,Loser,0.15
149,Hard,2023-01-16,aces,Winner,1.1481481481481481
149,Hard,2023-01-16,aces,Loser,0.07692307692307693
149,Hard,2023-01-16,doubleFaults,Winner,0.14814814814814814
149,Hard,2023-01-16,doubleFaults,Loser,0.2692307692307692
149,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.5185185185185186
149,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.5
149,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.1481481481481481
149,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.4230769230769231
149,Hard,2023-01-16,breakPointsSaved,Winner,0.3333333333333333
149,Hard,2023-01-16,breakPointsSaved,Loser,0.46153846153846156
150,Hard,2023-01-16,aces,Winner,0.75
150,Hard,2023-01-16,aces,Loser,0.5217391304347826
150,Hard,2023-01-16,doubleFaults,Winner,0.3333333333333333
150,Hard,2023-01-16,doubleFaults,Loser,0.08695652173913043
150,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.75
150,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.130434782608696
150,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.5
150,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.1304347826086956
150,Hard,2023-01-16,breakPointsSaved,Winner,0.20833333333333334
150,Hard,2023-01-16,breakPointsSaved,Loser,0.13043478260869565
151,Hard,2023-01-16,aces,Winner,1.3125
151,Hard,2023-01-16,aces,Loser,0.3333333333333333
151,Hard,2023-01-16,doubleFaults,Winner,0.0
151,Hard,2023-01-16,doubleFaults,Loser,0.13333333333333333
151,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.0625
151,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.533333333333333
151,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.1875
151,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.5333333333333334
151,Hard,2023-01-16,breakPointsSaved,Winner,0.0
151,Hard,2023-01-16,breakPointsSaved,Loser,0.06666666666666667
152,Hard,2023-01-16,aces,Winner,0.36363636363636365
152,Hard,2023-01-16,aces,Loser,0.42857142857142855
152,Hard,2023-01-16,doubleFaults,Winner,0.18181818181818182
152,Hard,2023-01-16,doubleFaults,Loser,0.14285714285714285
152,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.1818181818181817
152,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.4285714285714284
152,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.3181818181818181
152,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.7142857142857142
152,Hard,2023-01-16,breakPointsSaved,Winner,0.6363636363636364
152,Hard,2023-01-16,breakPointsSaved,Loser,0.38095238095238093
153,Hard,2023-01-16,aces,Winner,0.85
153,Hard,2023-01-16,aces,Loser,0.95
153,Hard,2023-01-16,doubleFaults,Winner,0.25
153,Hard,2023-01-16,doubleFaults,Loser,0.15
153,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.25
153,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.05
153,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.1
153,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.05
153,Hard,2023-01-16,breakPointsSaved,Winner,0.45
153,Hard,2023-01-16,breakPointsSaved,Loser,0.4
154,Hard,2023-01-16,aces,Winner,0.375
154,Hard,2023-01-16,aces,Loser,0.4583333333333333
154,Hard,2023-01-16,doubleFaults,Winner,0.25
154,Hard,2023-01-16,doubleFaults,Loser,0.3333333333333333
154,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.375
154,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.6666666666666665
154,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2916666666666667
154,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0416666666666667
154,Hard,2023-01-16,breakPointsSaved,Winner,0.125
154,Hard,2023-01-16,breakPointsSaved,Loser,0.20833333333333334
155,Hard,2023-01-16,aces,Winner,0.8076923076923077
155,Hard,2023-01-16,aces,Loser,0.6
155,Hard,2023-01-16,doubleFaults,Winner,0.19230769230769232
155,Hard,2023-01-16,doubleFaults,Loser,0.0
155,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.423076923076923
155,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.04
155,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.6153846153846154
155,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.36
155,Hard,2023-01-16,breakPointsSaved,Winner,0.11538461538461539
155,Hard,2023-01-16,breakPointsSaved,Loser,0.52
156,Hard,2023-01-16,aces,Winner,0.38461538461538464
156,Hard,2023-01-16,aces,Loser,1.1923076923076923
156,Hard,2023-01-16,doubleFaults,Winner,0.07692307692307693
156,Hard,2023-01-16,doubleFaults,Loser,0.038461538461538464
156,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.3076923076923075
156,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.4615384615384617
156,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.3461538461538463
156,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.7692307692307693
156,Hard,2023-01-16,breakPointsSaved,Winner,0.15384615384615385
156,Hard,2023-01-16,breakPointsSaved,Loser,0.07692307692307693
157,Hard,2023-01-16,aces,Winner,1.1666666666666667
157,Hard,2023-01-16,aces,Loser,0.36363636363636365
157,Hard,2023-01-16,doubleFaults,Winner,0.08333333333333333
157,Hard,2023-01-16,doubleFaults,Loser,0.18181818181818182
157,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.5
157,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.3636363636363638
157,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.5833333333333334
157,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.6363636363636364
157,Hard,2023-01-16,breakPointsSaved,Winner,0.16666666666666666
157,Hard,2023-01-16,breakPointsSaved,Loser,0.45454545454545453
158,Hard,2023-01-16,aces,Winner,0.18181818181818182
158,Hard,2023-01-16,aces,Loser,0.8636363636363636
158,Hard,2023-01-16,doubleFaults,Winner,0.09090909090909091
158,Hard,2023-01-16,doubleFaults,Loser,0.13636363636363635
158,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.9545454545454546
158,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.8636363636363638
158,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.1363636363636365
158,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.2727272727272727
158,Hard,2023-01-16,breakPointsSaved,Winner,0.18181818181818182
158,Hard,2023-01-16,breakPointsSaved,Loser,0.36363636363636365
159,Hard,2023-01-16,aces,Winner,0.46153846153846156
159,Hard,2023-01-16,aces,Loser,0.3333333333333333
159,Hard,2023-01-16,doubleFaults,Winner,0.3076923076923077
159,Hard,2023-01-16,doubleFaults,Loser,0.0
159,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.0
159,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.4166666666666665
159,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.3076923076923077
159,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.5
159,Hard,2023-01-16,breakPointsSaved,Winner,0.3076923076923077
159,Hard,2023-01-16,breakPointsSaved,Loser,0.08333333333333333
160,Hard,2023-01-16,aces,Winner,0.30434782608695654
160,Hard,2023-01-16,aces,Loser,0.8695652173913043
160,Hard,2023-01-16,doubleFaults,Winner,0.13043478260869565
160,Hard,2023-01-16,doubleFaults,Loser,0.6956521739130435
160,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.0
160,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.5217391304347827
160,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.1304347826086956
160,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.173913043478261
160,Hard,2023-01-16,breakPointsSaved,Winner,0.17391304347826086
160,Hard,2023-01-16,breakPointsSaved,Loser,0.30434782608695654
161,Hard,2023-01-16,aces,Winner,1.4285714285714286
161,Hard,2023-01-16,aces,Loser,0.6153846153846154
161,Hard,2023-01-16,doubleFaults,Winner,0.07142857142857142
161,Hard,2023-01-16,doubleFaults,Loser,0.46153846153846156
161,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.2142857142857144
161,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.3076923076923075
161,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.0714285714285714
161,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0
161,Hard,2023-01-16,breakPointsSaved,Winner,0.14285714285714285
161,Hard,2023-01-16,breakPointsSaved,Loser,0.38461538461538464
162,Hard,2023-01-16,aces,Winner,0.5294117647058824
162,Hard,2023-01-16,aces,Loser,0.47058823529411764
162,Hard,2023-01-16,doubleFaults,Winner,0.11764705882352941
162,Hard,2023-01-16,doubleFaults,Loser,0.23529411764705882
162,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.0588235294117645
162,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.1176470588235294
162,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.1764705882352942
162,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.4705882352941178
162,Hard,2023-01-16,breakPointsSaved,Winner,0.23529411764705882
162,Hard,2023-01-16,breakPointsSaved,Loser,0.35294117647058826
163,Hard,2023-01-16,aces,Winner,0.5238095238095238
163,Hard,2023-01-16,aces,Loser,0.47619047619047616
163,Hard,2023-01-16,doubleFaults,Winner,0.14285714285714285
163,Hard,2023-01-16,doubleFaults,Loser,0.047619047619047616
163,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.857142857142857
163,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.4285714285714284
163,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.5714285714285714
163,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0
163,Hard,2023-01-16,breakPointsSaved,Winner,0.14285714285714285
163,Hard,2023-01-16,breakPointsSaved,Loser,0.42857142857142855
164,Hard,2023-01-16,aces,Winner,0.875
164,Hard,2023-01-16,aces,Loser,0.375
164,Hard,2023-01-16,doubleFaults,Winner,0.125
164,Hard,2023-01-16,doubleFaults,Loser,0.125
164,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.6875
164,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.5
164,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.25
164,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.125
164,Hard,2023-01-16,breakPointsSaved,Winner,0.125
164,Hard,2023-01-16,breakPointsSaved,Loser,0.1875
165,Hard,2023-01-16,aces,Winner,0.14285714285714285
165,Hard,2023-01-16,aces,Loser,0.07692307692307693
165,Hard,2023-01-16,doubleFaults,Winner,0.07142857142857142
165,Hard,2023-01-16,doubleFaults,Loser,0.46153846153846156
165,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.357142857142857
165,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.076923076923077
165,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.4285714285714286
165,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.46153846153846156
165,Hard,2023-01-16,breakPointsSaved,Winner,0.07142857142857142
165,Hard,2023-01-16,breakPointsSaved,Loser,0.5384615384615384
166,Hard,2023-01-16,aces,Winner,0.75
166,Hard,2023-01-16,aces,Loser,0.7
166,Hard,2023-01-16,doubleFaults,Winner,0.1
166,Hard,2023-01-16,doubleFaults,Loser,0.1
166,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.2
166,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.85
166,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.9
166,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0
166,Hard,2023-01-16,breakPointsSaved,Winner,0.15
166,Hard,2023-01-16,breakPointsSaved,Loser,0.2
167,Hard,2023-01-16,aces,Winner,1.4285714285714286
167,Hard,2023-01-16,aces,Loser,0.07692307692307693
167,Hard,2023-01-16,doubleFaults,Winner,0.07142857142857142
167,Hard,2023-01-16,doubleFaults,Loser,0.23076923076923078
167,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.7857142857142856
167,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.6923076923076925
167,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2857142857142858
167,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.3846153846153846
167,Hard,2023-01-16,breakPointsSaved,Winner,0.2857142857142857
167,Hard,2023-01-16,breakPointsSaved,Loser,0.8461538461538461
168,Hard,2023-01-16,aces,Winner,0.375
168,Hard,2023-01-16,aces,Loser,0.21739130434782608
168,Hard,2023-01-16,doubleFaults,Winner,0.25
168,Hard,2023-01-16,doubleFaults,Loser,0.30434782608695654
168,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.25
168,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.9130434782608696
168,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.6666666666666666
168,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.2608695652173914
168,Hard,2023-01-16,breakPointsSaved,Winner,0.20833333333333334
168,Hard,2023-01-16,breakPointsSaved,Loser,0.5217391304347826
169,Hard,2023-01-16,aces,Winner,0.5294117647058824
169,Hard,2023-01-16,aces,Loser,0.125
169,Hard,2023-01-16,doubleFaults,Winner,0.5294117647058824
169,Hard,2023-01-16,doubleFaults,Loser,0.3125
169,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.5294117647058822
169,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.5625
169,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.3529411764705883
169,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.4375
169,Hard,2023-01-16,breakPointsSaved,Winner,0.29411764705882354
169,Hard,2023-01-16,breakPointsSaved,Loser,0.1875
170,Hard,2023-01-16,aces,Winner,0.6666666666666666
170,Hard,2023-01-16,aces,Loser,0.4
170,Hard,2023-01-16,doubleFaults,Winner,0.13333333333333333
170,Hard,2023-01-16,doubleFaults,Loser,0.3333333333333333
170,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.2666666666666666
170,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.1333333333333333
170,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.8
170,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.3333333333333333
170,Hard,2023-01-16,breakPointsSaved,Winner,1.0
170,Hard,2023-01-16,breakPointsSaved,Loser,0.13333333333333333
171,Hard,2023-01-16,aces,Winner,0.7142857142857143
171,Hard,2023-01-16,aces,Loser,0.0
171,Hard,2023-01-16,doubleFaults,Winner,0.21428571428571427
171,Hard,2023-01-16,doubleFaults,Loser,0.07142857142857142
171,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.5714285714285716
171,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.0
171,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.7142857142857143
171,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.7142857142857143
171,Hard,2023-01-16,breakPointsSaved,Winner,0.2857142857142857
171,Hard,2023-01-16,breakPointsSaved,Loser,0.35714285714285715
172,Hard,2023-01-16,aces,Winner,0.5
172,Hard,2023-01-16,aces,Loser,0.2727272727272727
172,Hard,2023-01-16,doubleFaults,Winner,0.08333333333333333
172,Hard,2023-01-16,doubleFaults,Loser,0.0
172,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.0833333333333335
172,Hard,2023-01-16,firstServePointsAccuracy,Loser,1.5454545454545454
172,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.3333333333333333
172,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.9090909090909091
172,Hard,2023-01-16,breakPointsSaved,Winner,0.4166666666666667
172,Hard,2023-01-16,breakPointsSaved,Loser,0.2727272727272727
173,Hard,2023-01-16,aces,Winner,0.6
173,Hard,2023-01-16,aces,Loser,0.5333333333333333
173,Hard,2023-01-16,doubleFaults,Winner,0.13333333333333333
173,Hard,2023-01-16,doubleFaults,Loser,0.13333333333333333
173,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.4
173,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.3333333333333335
173,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.0
173,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.1333333333333333
173,Hard,2023-01-16,breakPointsSaved,Winner,0.2
173,Hard,2023-01-16,breakPointsSaved,Loser,0.06666666666666667
174,Hard,2023-01-16,aces,Winner,0.15
174,Hard,2023-01-16,aces,Loser,0.2631578947368421
174,Hard,2023-01-16,doubleFaults,Winner,0.1
174,Hard,2023-01-16,doubleFaults,Loser,0.10526315789473684
174,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.1
174,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.3157894736842106
174,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2
174,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.4736842105263157
174,Hard,2023-01-16,breakPointsSaved,Winner,0.4
174,Hard,2023-01-16,breakPointsSaved,Loser,0.3684210526315789
175,Hard,2023-01-16,aces,Winner,0.46153846153846156
175,Hard,2023-01-16,aces,Loser,0.5
175,Hard,2023-01-16,doubleFaults,Winner,0.23076923076923078
175,Hard,2023-01-16,doubleFaults,Loser,0.08333333333333333
175,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.8461538461538463
175,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.0
175,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2307692307692308
175,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.9166666666666666
175,Hard,2023-01-16,breakPointsSaved,Winner,0.0
175,Hard,2023-01-16,breakPointsSaved,Loser,0.0
176,Hard,2023-01-16,aces,Winner,0.85
176,Hard,2023-01-16,aces,Loser,0.0
176,Hard,2023-01-16,doubleFaults,Winner,0.15
176,Hard,2023-01-16,doubleFaults,Loser,0.10526315789473684
176,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.95
176,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.526315789473684
176,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.35
176,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.631578947368421
176,Hard,2023-01-16,breakPointsSaved,Winner,0.45
176,Hard,2023-01-16,breakPointsSaved,Loser,0.3684210526315789
177,Hard,2023-01-16,aces,Winner,0.21052631578947367
177,Hard,2023-01-16,aces,Loser,0.42105263157894735
177,Hard,2023-01-16,doubleFaults,Winner,0.10526315789473684
177,Hard,2023-01-16,doubleFaults,Loser,0.0
177,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.8947368421052633
177,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.6842105263157894
177,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.8421052631578947
177,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.8421052631578947
177,Hard,2023-01-16,breakPointsSaved,Winner,0.15789473684210525
177,Hard,2023-01-16,breakPointsSaved,Loser,0.2631578947368421
178,Hard,2023-01-16,aces,Winner,0.1
178,Hard,2023-01-16,aces,Loser,0.05263157894736842
178,Hard,2023-01-16,doubleFaults,Winner,0.25
178,Hard,2023-01-16,doubleFaults,Loser,0.15789473684210525
178,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.65
178,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.9473684210526314
178,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.85
178,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.2105263157894737
178,Hard,2023-01-16,breakPointsSaved,Winner,0.15
178,Hard,2023-01-16,breakPointsSaved,Loser,0.42105263157894735
179,Hard,2023-01-16,aces,Winner,1.0454545454545454
179,Hard,2023-01-16,aces,Loser,0.19047619047619047
179,Hard,2023-01-16,doubleFaults,Winner,0.22727272727272727
179,Hard,2023-01-16,doubleFaults,Loser,0.23809523809523808
179,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.772727272727273
179,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.6666666666666665
179,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.9545454545454546
179,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0
179,Hard,2023-01-16,breakPointsSaved,Winner,0.09090909090909091
179,Hard,2023-01-16,breakPointsSaved,Loser,0.2857142857142857
180,Hard,2023-01-16,aces,Winner,0.8
180,Hard,2023-01-16,aces,Loser,0.47368421052631576
180,Hard,2023-01-16,doubleFaults,Winner,0.15
180,Hard,2023-01-16,doubleFaults,Loser,0.10526315789473684
180,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.6
180,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.8947368421052633
180,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.05
180,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.105263157894737
180,Hard,2023-01-16,breakPointsSaved,Winner,0.4
180,Hard,2023-01-16,breakPointsSaved,Loser,0.47368421052631576
181,Hard,2023-01-16,aces,Winner,0.5714285714285714
181,Hard,2023-01-16,aces,Loser,0.46153846153846156
181,Hard,2023-01-16,doubleFaults,Winner,0.0
181,Hard,2023-01-16,doubleFaults,Loser,0.38461538461538464
181,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.5714285714285716
181,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.769230769230769
181,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2142857142857142
181,Hard,2023-01-16,secondServePointsAccuracy,Loser,0.7692307692307693
181,Hard,2023-01-16,breakPointsSaved,Winner,0.07142857142857142
181,Hard,2023-01-16,breakPointsSaved,Loser,0.38461538461538464
182,Hard,2023-01-16,aces,Winner,0.9473684210526315
182,Hard,2023-01-16,aces,Loser,0.2631578947368421
182,Hard,2023-01-16,doubleFaults,Winner,0.10526315789473684
182,Hard,2023-01-16,doubleFaults,Loser,0.2631578947368421
182,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.263157894736842
182,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.473684210526316
182,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.105263157894737
182,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.1578947368421053
182,Hard,2023-01-16,breakPointsSaved,Winner,0.3157894736842105
182,Hard,2023-01-16,breakPointsSaved,Loser,0.3684210526315789
183,Hard,2023-01-16,aces,Winner,0.625
183,Hard,2023-01-16,aces,Loser,0.625
183,Hard,2023-01-16,doubleFaults,Winner,0.3125
183,Hard,2023-01-16,doubleFaults,Loser,0.875
183,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.25
183,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.3125
183,Hard,2023-01-16,secondServePointsAccuracy,Winner,0.9375
183,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0625
183,Hard,2023-01-16,breakPointsSaved,Winner,0.0625
183,Hard,2023-01-16,breakPointsSaved,Loser,0.1875
184,Hard,2023-01-16,aces,Winner,0.5769230769230769
184,Hard,2023-01-16,aces,Loser,0.48
184,Hard,2023-01-16,doubleFaults,Winner,0.07692307692307693
184,Hard,2023-01-16,doubleFaults,Loser,0.08
184,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.423076923076923
184,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.48
184,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.2692307692307692
184,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.36
184,Hard,2023-01-16,breakPointsSaved,Winner,0.5769230769230769
184,Hard,2023-01-16,breakPointsSaved,Loser,0.68
185,Hard,2023-01-16,aces,Winner,0.15
185,Hard,2023-01-16,aces,Loser,0.10526315789473684
185,Hard,2023-01-16,doubleFaults,Winner,0.25
185,Hard,2023-01-16,doubleFaults,Loser,0.15789473684210525
185,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.45
185,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.6842105263157894
185,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.5
185,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.0
185,Hard,2023-01-16,breakPointsSaved,Winner,0.1
185,Hard,2023-01-16,breakPointsSaved,Loser,0.15789473684210525
186,Hard,2023-01-16,aces,Winner,0.75
186,Hard,2023-01-16,aces,Loser,0.36363636363636365
186,Hard,2023-01-16,doubleFaults,Winner,0.16666666666666666
186,Hard,2023-01-16,doubleFaults,Loser,0.6363636363636364
186,Hard,2023-01-16,firstServePointsAccuracy,Winner,2.6666666666666665
186,Hard,2023-01-16,firstServePointsAccuracy,Loser,2.0
186,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.3333333333333333
186,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.1818181818181819
186,Hard,2023-01-16,breakPointsSaved,Winner,0.0
186,Hard,2023-01-16,breakPointsSaved,Loser,0.5454545454545454
187,Hard,2023-01-16,aces,Winner,0.5294117647058824
187,Hard,2023-01-16,aces,Loser,0.4375
187,Hard,2023-01-16,doubleFaults,Winner,0.35294117647058826
187,Hard,2023-01-16,doubleFaults,Loser,0.125
187,Hard,2023-01-16,firstServePointsAccuracy,Winner,3.176470588235294
187,Hard,2023-01-16,firstServePointsAccuracy,Loser,3.3125
187,Hard,2023-01-16,secondServePointsAccuracy,Winner,1.411764705882353
187,Hard,2023-01-16,secondServePointsAccuracy,Loser,1.25
187,Hard,2023-01-16,breakPointsSaved,Winner,0.058823529411764705
187,Hard,2023-01-16,breakPointsSaved,Loser,0.875
188,Hard,2023-01-16,aces,Winner,0.7037037037037037
188,Hard,2023-01-16,aces,Loser,0.7777777777777778
188,Hard,2023-01-16,doubleFaults,Winner,0.2962962962962963
